term,ngram_size,is_phrase,count_real,count_dubious,total_count,in_real,in_dubious,max_real,mean_real,stdev_real,max_dubious,mean_dubious,stdev_dubious,relevance_score
contrast,1,False,976,314,1290,True,True,5,1.0929,0.3716,4,1.1056,0.3883,0.5131782945736434
contribute,1,False,1375,569,1944,True,True,4,1.1215,0.4283,6,1.1636,0.533,0.41460905349794236
contribution,1,False,869,344,1213,True,True,6,1.3167,0.7656,8,1.3597,0.9946,0.43281121187139326
contributor,1,False,362,251,613,True,True,3,1.1173,0.3666,4,1.0961,0.4067,0.18107667210440456
control,1,False,8253,3572,11825,True,True,18,1.4594,1.0736,21,1.6873,1.591,0.39585623678646936
controller,1,False,62,40,102,True,True,5,1.5122,0.9658,6,1.4815,1.1012,0.21568627450980393
controversial,1,False,948,615,1563,True,True,4,1.0724,0.3108,6,1.156,0.5131,0.21305182341650672
controversy,1,False,1031,416,1447,True,True,4,1.1837,0.5123,4,1.1366,0.422,0.4250172771250864
convene,1,False,325,52,377,True,True,2,1.0383,0.192,2,1.0612,0.2397,0.7241379310344828
convenience,1,False,88,74,162,True,True,3,1.1429,0.3853,5,1.3455,0.8139,0.08641975308641975
convenient,1,False,53,84,137,True,True,2,1.0192,0.1373,3,1.0633,0.2909,0.22627737226277372
convention,1,False,2958,845,3803,True,True,30,2.3439,2.6913,54,1.8211,3.0144,0.5556139889560873
conventional,1,False,278,131,409,True,True,4,1.1347,0.4069,7,1.2718,0.9368,0.3594132029339853
converge,1,False,75,27,102,True,True,3,1.0417,0.2602,2,1.0385,0.1923,0.47058823529411764
conversation,1,False,2141,828,2969,True,True,15,1.3912,1.0804,8,1.3101,0.7685,0.4422364432468845
conversion,1,False,76,36,112,True,True,5,1.4074,0.8502,3,1.1613,0.447,0.35714285714285715
convert,1,False,317,173,490,True,True,10,1.2939,1.0397,4,1.1689,0.4985,0.2938775510204082
convey,1,False,205,70,275,True,True,2,1.0622,0.2415,4,1.2069,0.6091,0.4909090909090909
convict,1,False,1171,475,1646,True,True,6,1.3874,0.7927,8,1.466,1.0895,0.42284325637910086
conviction,1,False,810,249,1059,True,True,12,1.3706,0.9785,6,1.4068,0.9104,0.5297450424929179
convince,1,False,802,597,1399,True,True,6,1.0867,0.3652,7,1.1547,0.538,0.14653323802716225
convinced,1,False,95,50,145,True,True,2,1.0326,0.1776,1,1.0,0.0,0.3103448275862069
convincing,1,False,54,54,108,True,True,2,1.0189,0.1361,2,1.0385,0.1923,0.0
convoy,1,False,379,84,463,True,True,16,1.8488,2.0675,17,1.7143,2.4159,0.6371490280777538
conway,1,False,561,639,1200,True,True,18,2.5045,2.7025,17,3.7151,3.1724,0.065
conyer,1,False,106,88,194,True,True,11,3.4194,3.3387,21,11.0,5.4314,0.09278350515463918
conyers,1,False,60,43,103,True,True,2,1.0169,0.1291,10,2.6875,2.9732,0.1650485436893204
cook,1,False,541,218,759,True,True,14,1.7284,1.8695,16,1.6029,1.6772,0.42555994729907776
cookie,1,False,55,65,120,True,True,2,1.1,0.3,4,1.2745,0.5629,0.08333333333333333
cooking,1,False,117,48,165,True,True,8,1.8,1.5412,6,1.7143,1.4846,0.41818181818181815
cool,1,False,407,247,654,True,True,5,1.1433,0.479,8,1.2538,0.8469,0.24464831804281345
cooper,1,False,335,294,629,True,True,22,2.3264,2.6532,25,2.3902,3.1536,0.06518282988871224
cooperate,1,False,894,221,1115,True,True,5,1.1936,0.5101,3,1.0995,0.3309,0.6035874439461884
cooperation,1,False,1983,334,2317,True,True,6,1.2582,0.6241,8,1.3859,0.9622,0.7116961588260682
cooperative,1,False,130,38,168,True,True,6,1.1404,0.5905,4,1.1875,0.583,0.5476190476190477
coordinate,1,False,551,216,767,True,True,4,1.0762,0.3308,4,1.1429,0.5202,0.4367666232073012
coordinated,1,False,99,70,169,True,True,2,1.0532,0.2244,4,1.0606,0.3845,0.17159763313609466
coordination,1,False,352,117,469,True,True,4,1.1034,0.4249,5,1.2316,0.7027,0.5010660980810234
coordinator,1,False,215,68,283,True,True,2,1.1082,0.3107,4,1.1525,0.5768,0.519434628975265
cop,1,False,246,1000,1246,True,True,49,2.1391,5.2517,48,2.2075,3.579,0.6051364365971108
cope,1,False,204,93,297,True,True,2,1.0681,0.2519,3,1.0449,0.2557,0.37373737373737376
copper,1,False,192,39,231,True,True,10,1.8286,1.8281,4,1.3448,0.7555,0.6623376623376623
copy,1,False,634,331,965,True,True,8,1.2216,0.6822,5,1.2444,0.6463,0.3139896373056995
copyright,1,False,77,196,273,True,True,11,1.9744,1.928,13,1.3901,1.4817,0.4358974358974359
coral,1,False,137,20,157,True,True,37,3.186,6.9089,5,1.4286,1.1157,0.7452229299363057
corbyn,1,False,241,28,269,True,True,18,2.8023,3.3923,5,2.0,1.4142,0.79182156133829
cordray,1,False,253,3,256,True,True,11,3.3733,3.0365,2,1.5,0.5,0.9765625
core,1,False,880,387,1267,True,True,17,1.1989,0.9547,11,1.2689,1.0401,0.38910812943962114
corey,1,False,131,73,204,True,True,3,1.0826,0.3039,21,1.825,3.185,0.28431372549019607
corker,1,False,703,54,757,True,True,21,2.1239,1.8361,12,2.25,2.586,0.857331571994716
corn,1,False,174,84,258,True,True,7,1.8511,1.5085,8,2.0,1.976,0.3488372093023256
cornell,1,False,96,42,138,True,True,7,1.2,0.781,8,2.3333,2.1858,0.391304347826087
corner,1,False,405,335,740,True,True,5,1.1506,0.4617,9,1.0877,0.5484,0.0945945945945946
cornerstone,1,False,144,48,192,True,True,1,1.0,0.0,6,1.2632,0.8791,0.5
cornyn,1,False,284,45,329,True,True,8,1.6136,1.102,5,1.7308,1.2877,0.7264437689969605
corp,1,False,1584,141,1725,True,True,7,1.3037,0.666,6,1.3056,0.726,0.8365217391304348
corporate,1,False,2047,878,2925,True,True,18,1.7451,1.6405,13,1.6535,1.5159,0.39965811965811965
corporation,1,False,1102,721,1823,True,True,9,1.3656,0.8886,7,1.5308,1.0701,0.20899616017553482
corps,1,False,453,132,585,True,True,10,1.4025,1.1534,10,1.5172,1.3802,0.5487179487179488
correct,1,False,1072,710,1782,True,True,6,1.0961,0.3955,7,1.1658,0.553,0.2031425364758698
correction,1,False,162,93,255,True,True,5,1.296,0.6931,7,1.3881,0.9767,0.27058823529411763
correctly,1,False,88,160,248,True,True,2,1.0476,0.213,3,1.1111,0.3557,0.2903225806451613
correctness,1,False,138,220,358,True,True,11,1.4375,1.4202,8,1.358,1.0808,0.22905027932960895
correspond,1,False,145,75,220,True,True,4,1.2083,0.5307,2,1.0563,0.2306,0.3181818181818182
correspondence,1,False,94,50,144,True,True,7,1.1605,0.7107,5,1.1111,0.6045,0.3055555555555556
correspondent,1,False,308,220,528,True,True,5,1.3162,0.8233,4,1.1702,0.4287,0.16666666666666666
corridor,1,False,172,88,260,True,True,5,1.2028,0.5979,4,1.3968,0.8075,0.3230769230769231
corrupt,1,False,504,764,1268,True,True,5,1.1831,0.4934,11,1.3643,0.9119,0.20504731861198738
corruption,1,False,2765,880,3645,True,True,13,1.8771,1.4057,10,1.4865,1.1696,0.5171467764060357
cory,1,False,103,36,139,True,True,5,1.0619,0.4263,9,1.44,1.602,0.48201438848920863
cosby,1,False,93,36,129,True,True,17,5.8125,5.4454,8,2.0,1.8257,0.4418604651162791
cost,1,False,4934,1628,6562,True,True,41,1.6019,1.534,32,1.7228,1.9945,0.5038098140810728
costa,1,False,124,38,162,True,True,7,1.4091,1.0184,5,1.3571,0.895,0.5308641975308642
costly,1,False,422,106,528,True,True,2,1.0394,0.1946,4,1.1042,0.3947,0.5984848484848485
costume,1,False,95,141,236,True,True,7,1.2667,0.8994,11,2.2742,2.2373,0.19491525423728814
cotton,1,False,251,145,396,True,True,13,1.7075,1.5874,31,2.7885,4.4779,0.2676767676767677
couch,1,False,121,56,177,True,True,7,1.198,0.8208,9,1.3023,1.2674,0.3672316384180791
cough,1,False,51,64,115,True,True,4,1.2439,0.6907,5,1.3061,0.7058,0.11304347826086956
couldn,1,False,86,716,802,True,True,3,1.0886,0.3625,4,1.1066,0.3885,0.7855361596009975
coulter,1,False,138,183,321,True,True,26,2.9362,4.0654,13,3.4528,2.9175,0.14018691588785046
council,1,False,4767,1021,5788,True,True,24,1.7577,1.661,13,1.6793,1.5509,0.6472011057360055
counsel,1,False,1646,480,2126,True,True,14,1.4464,1.0444,12,1.5738,1.3264,0.548447789275635
counselor,1,False,191,59,250,True,True,5,1.1235,0.4875,3,1.1132,0.3717,0.528
count,1,False,1698,846,2544,True,True,17,1.3245,0.959,19,1.4124,1.2184,0.33490566037735847
counter,1,False,1737,534,2271,True,True,11,1.2267,0.7385,5,1.3185,0.7165,0.5297225891677675
counterpart,1,False,861,143,1004,True,True,5,1.0722,0.3307,5,1.1532,0.5395,0.7151394422310757
counterterrorism,1,False,336,32,368,True,True,9,1.4118,1.0994,5,1.28,0.8727,0.8260869565217391
counting,1,False,80,44,124,True,True,4,1.3115,0.7797,2,1.1579,0.3646,0.2903225806451613
countless,1,False,141,197,338,True,True,2,1.0217,0.1458,3,1.0824,0.3458,0.16568047337278108
country,1,False,26095,8740,34835,True,True,34,1.9234,1.6328,27,1.8596,1.8027,0.49820582747236974
countryside,1,False,147,31,178,True,True,8,1.2353,0.8169,3,1.2917,0.611,0.651685393258427
county,1,False,2547,1712,4259,True,True,31,2.1881,2.5049,119,2.4147,5.001,0.1960554120685607
coup,1,False,1430,566,1996,True,True,28,1.9067,2.0224,14,1.608,1.477,0.43286573146292584
couple,1,False,1683,966,2649,True,True,16,1.3584,1.0168,11,1.3233,1.0467,0.2706681766704417
courage,1,False,194,225,419,True,True,4,1.0543,0.2898,6,1.2431,0.6098,0.07398568019093078
courageous,1,False,72,64,136,True,True,2,1.0435,0.2039,3,1.1852,0.4743,0.058823529411764705
course,1,False,2596,3080,5676,True,True,11,1.2234,0.7148,17,1.338,0.8525,0.08527131782945736
court,1,False,18514,3550,22064,True,True,58,3.1053,3.7101,42,2.3698,3.1299,0.6782088469905729
courtesy,1,False,84,296,380,True,True,9,1.2,1.0085,5,1.17,0.5173,0.5578947368421052
courthouse,1,False,147,52,199,True,True,7,1.2149,0.6706,3,1.1304,0.4476,0.47738693467336685
courtroom,1,False,239,49,288,True,True,6,1.3132,0.8358,3,1.1951,0.5934,0.6597222222222222
cousin,1,False,258,84,342,True,True,6,1.3231,0.76,7,1.4,1.1576,0.5087719298245614
coveney,1,False,143,0,143,True,False,9,2.2,1.2794,0,0.0,0.0,1.0
cover,1,False,2854,1980,4834,True,True,20,1.2787,0.8437,14,1.4204,1.0155,0.18080264791063302
coverage,1,False,2009,703,2712,True,True,18,1.6467,1.6328,13,1.5118,1.1752,0.48156342182890854
covert,1,False,120,158,278,True,True,4,1.2766,0.6425,5,1.3621,0.8448,0.1366906474820144
cow,1,False,129,108,237,True,True,12,1.5357,1.6143,34,1.7143,4.1573,0.08860759493670886
coward,1,False,45,142,187,True,True,3,1.125,0.3992,5,1.3654,0.7852,0.5187165775401069
cowardly,1,False,36,84,120,True,True,2,1.0588,0.2353,3,1.0769,0.3109,0.4
cowboy,1,False,79,93,172,True,True,13,1.58,1.9707,7,1.6909,1.3056,0.08139534883720931
cox,1,False,254,89,343,True,True,15,1.6387,1.5362,8,1.8542,1.6955,0.48104956268221577
cozy,1,False,79,59,138,True,True,2,1.026,0.1591,2,1.0351,0.184,0.14492753623188406
cp,1,False,98,53,151,True,True,8,3.2667,1.8962,36,6.625,11.4011,0.2980132450331126
cpac,1,False,103,63,166,True,True,11,2.5122,2.1878,12,2.3333,2.6667,0.24096385542168675
cra,1,False,93,7,100,True,True,8,3.72,2.1451,5,2.3333,1.8856,0.86
crack,1,False,746,278,1024,True,True,6,1.0718,0.327,17,1.2579,1.2114,0.45703125
crackdown,1,False,1373,84,1457,True,True,10,1.3151,0.7267,3,1.2174,0.5866,0.8846945778997941
craft,1,False,410,159,569,True,True,4,1.1141,0.3657,4,1.1955,0.5939,0.44112478031634444
craig,1,False,106,146,252,True,True,3,1.1398,0.4298,12,1.6044,1.5255,0.15873015873015872
cram,1,False,98,17,115,True,True,5,1.1136,0.4869,2,1.0625,0.2421,0.7043478260869566
crap,1,False,40,117,157,True,True,4,1.1765,0.6169,5,1.1584,0.5215,0.49044585987261147
crash,1,False,799,360,1159,True,True,32,1.8077,2.4719,9,1.4458,1.1041,0.3787748058671268
crawl,1,False,73,65,138,True,True,3,1.1406,0.39,2,1.0484,0.2146,0.057971014492753624
crazy,1,False,371,592,963,True,True,9,1.2045,0.65,5,1.2008,0.5235,0.22949117341640707
cream,1,False,84,42,126,True,True,5,1.2174,0.6782,5,1.2,0.7483,0.3333333333333333
creamer,1,False,17,180,197,True,True,9,3.4,2.9394,23,4.186,5.0728,0.8274111675126904
create,1,False,5621,3012,8633,True,True,10,1.2979,0.694,14,1.4757,1.0535,0.30221244063477354
creation,1,False,796,303,1099,True,True,5,1.0949,0.379,8,1.179,0.6415,0.44858962693357596
creative,1,False,222,265,487,True,True,6,1.2065,0.5812,18,1.3384,1.3713,0.08829568788501027
creator,1,False,160,151,311,True,True,7,1.2121,0.7181,4,1.1353,0.4552,0.028938906752411574
creature,1,False,77,113,190,True,True,10,1.2419,1.1734,8,1.3614,1.2181,0.18947368421052632
credential,1,False,319,82,401,True,True,4,1.2038,0.539,3,1.0649,0.2944,0.5910224438902744
credibility,1,False,562,292,854,True,True,4,1.1218,0.3673,7,1.2167,0.6283,0.3161592505854801
credible,1,False,406,221,627,True,True,10,1.1278,0.6104,3,1.1632,0.4349,0.29505582137161085
credit,1,False,2180,850,3030,True,True,21,1.6065,1.5556,16,1.3912,1.1396,0.4389438943894389
creditor,1,False,349,32,381,True,True,12,2.4236,2.5016,6,1.6842,1.2999,0.8320209973753281
creep,1,False,108,76,184,True,True,5,1.0909,0.4515,3,1.1875,0.4285,0.17391304347826086
creepy,1,False,21,140,161,True,True,1,1.0,0.0,7,1.3333,0.8909,0.7391304347826086
crew,1,False,658,277,935,True,True,19,1.7091,1.6176,6,1.319,0.7025,0.40748663101604277
crime,1,False,3675,2444,6119,True,True,19,1.6667,1.5547,18,1.8131,1.6565,0.2011766628534074
crimea,1,False,541,435,976,True,True,8,1.3766,0.8857,12,1.5157,1.4261,0.10860655737704918
crimean,1,False,54,85,139,True,True,7,1.3846,1.1461,3,1.2143,0.4749,0.22302158273381295
criminal,1,False,3343,2042,5385,True,True,11,1.4825,1.0124,14,1.6548,1.4417,0.2415970287836583
criminality,1,False,31,109,140,True,True,2,1.1481,0.3552,5,1.3133,0.6753,0.5571428571428572
criminalize,1,False,72,61,133,True,True,5,1.1077,0.5581,3,1.1509,0.4513,0.08270676691729323
cripple,1,False,114,60,174,True,True,2,1.0179,0.1324,2,1.1321,0.3386,0.3103448275862069
crippling,1,False,103,32,135,True,True,2,1.03,0.1706,2,1.1034,0.3045,0.5259259259259259
crisis,1,False,5017,1346,6363,True,True,15,1.4371,0.9528,15,1.7038,1.5625,0.5769291214835769
criterion,1,False,191,106,297,True,True,7,1.1718,0.6324,9,1.4722,1.1423,0.28619528619528617
critic,1,False,3228,441,3669,True,True,5,1.2425,0.5737,4,1.1514,0.4251,0.759607522485691
critical,1,False,2027,636,2663,True,True,4,1.1375,0.4139,11,1.1955,0.6986,0.5223432219301539
critically,1,False,128,57,185,True,True,2,1.0159,0.125,2,1.0556,0.2291,0.3837837837837838
criticise,1,False,78,35,113,True,True,2,1.0685,0.2526,2,1.0938,0.2915,0.3805309734513274
criticism,1,False,3002,570,3572,True,True,6,1.1796,0.472,11,1.278,0.8057,0.6808510638297872
criticize,1,False,3800,751,4551,True,True,6,1.1585,0.436,6,1.1698,0.5332,0.6699626455724017
critique,1,False,163,85,248,True,True,3,1.1727,0.5079,5,1.1486,0.6081,0.31451612903225806
croatia,1,False,119,36,155,True,True,9,2.4286,2.1285,4,1.2857,0.6999,0.535483870967742
crony,1,False,30,149,179,True,True,3,1.2,0.4899,13,1.2627,1.3431,0.664804469273743
crook,1,False,50,122,172,True,True,2,1.1364,0.3432,4,1.0893,0.3673,0.4186046511627907
crooked,1,False,152,238,390,True,True,6,1.1343,0.5832,7,1.3222,0.7864,0.2205128205128205
crop,1,False,282,146,428,True,True,8,1.4688,1.2115,11,1.5208,1.6519,0.3177570093457944
cross,1,False,1709,699,2408,True,True,10,1.331,0.8666,16,1.2826,0.9564,0.41943521594684385
crossing,1,False,493,44,537,True,True,16,1.4805,1.2865,5,1.375,1.0232,0.8361266294227188
crow,1,False,62,87,149,True,True,3,1.1698,0.4652,5,1.1757,0.5779,0.16778523489932887
crowd,1,False,2104,1212,3316,True,True,11,1.4226,0.9599,18,1.4446,1.0902,0.2689987937273824
crowded,1,False,200,45,245,True,True,6,1.0582,0.4138,3,1.125,0.3992,0.6326530612244898
crown,1,False,590,112,702,True,True,16,1.4937,1.307,4,1.2043,0.54,0.6809116809116809
crucial,1,False,981,243,1224,True,True,5,1.0594,0.286,4,1.0897,0.3428,0.6029411764705882
crude,1,False,479,108,587,True,True,6,1.2911,0.7129,6,1.4595,0.8572,0.6320272572402045
cruel,1,False,147,126,273,True,True,4,1.1575,0.4598,3,1.1887,0.4781,0.07692307692307693
cruise,1,False,396,145,541,True,True,11,1.5,1.3229,8,1.5591,1.3154,0.46395563770794823
crumble,1,False,191,91,282,True,True,6,1.0852,0.4377,3,1.046,0.2586,0.3546099290780142
crusade,1,False,70,80,150,True,True,4,1.129,0.4913,2,1.0667,0.2494,0.06666666666666667
crush,1,False,382,240,622,True,True,4,1.0946,0.3704,6,1.1707,0.613,0.2282958199356913
cruz,1,False,4350,1981,6331,True,True,45,4.0616,5.2749,43,3.7097,4.1222,0.37419049123361237
cry,1,False,546,508,1054,True,True,19,1.227,1.0387,14,1.2451,0.9202,0.036053130929791274
crystal,1,False,117,122,239,True,True,5,1.1584,0.5582,24,1.6486,2.8065,0.02092050209205021
csu,1,False,335,3,338,True,True,9,2.3264,1.7354,2,1.5,0.5,0.9822485207100592
cub,1,False,104,52,156,True,True,24,2.6667,5.1107,8,2.2609,2.1912,0.3333333333333333
cuba,1,False,2125,292,2417,True,True,36,4.2757,5.2124,15,2.229,2.3913,0.7583781547372777
cuban,1,False,1274,196,1470,True,True,20,3.8258,3.8029,13,2.5128,2.4845,0.7333333333333333
cubans,1,False,175,17,192,True,True,13,1.9444,1.8877,6,1.4167,1.3819,0.8229166666666666
culminate,1,False,137,47,184,True,True,2,1.0458,0.2091,2,1.119,0.3238,0.4891304347826087
culprit,1,False,46,70,116,True,True,2,1.0222,0.1474,2,1.0448,0.2068,0.20689655172413793
cult,1,False,107,132,239,True,True,5,1.3049,0.9065,14,1.5,1.6307,0.10460251046025104
cultivate,1,False,168,82,250,True,True,3,1.0839,0.3399,4,1.2059,0.5302,0.344
cultural,1,False,711,488,1199,True,True,10,1.2974,0.7952,6,1.4269,0.8336,0.1859883236030025
culture,1,False,1169,996,2165,True,True,14,1.4017,1.0275,23,1.609,1.5801,0.07990762124711316
cumming,1,False,165,26,191,True,True,12,1.8333,2.0235,6,2.3636,1.7721,0.7277486910994765
cuomo,1,False,295,258,553,True,True,18,2.5,2.7208,13,3.7391,3.1145,0.06690777576853527
cup,1,False,374,240,614,True,True,12,1.6696,1.4753,20,2.0,2.9777,0.2182410423452769
curb,1,False,1059,101,1160,True,True,4,1.1218,0.3892,3,1.0632,0.2832,0.8258620689655173
cure,1,False,145,129,274,True,True,5,1.3551,0.8344,8,1.4022,1.074,0.058394160583941604
curfew,1,False,94,13,107,True,True,5,1.4462,0.9928,2,1.0833,0.2764,0.7570093457943925
curiel,1,False,278,45,323,True,True,29,3.3095,3.5253,12,2.1429,2.4356,0.7213622291021672
curious,1,False,94,131,225,True,True,3,1.0805,0.3114,2,1.0315,0.1747,0.16444444444444445
currency,1,False,1221,301,1522,True,True,19,1.5515,1.464,18,2.3154,3.1034,0.6044678055190539
current,1,False,3950,1645,5595,True,True,7,1.2131,0.5503,41,1.2654,1.2464,0.4119749776586238
currently,1,False,2014,1116,3130,True,True,8,1.1315,0.4712,4,1.1227,0.3872,0.2869009584664537
curriculum,1,False,79,62,141,True,True,5,1.3167,0.7851,8,1.6757,1.6449,0.12056737588652482
curry,1,False,174,34,208,True,True,22,2.4507,3.3934,4,1.3077,0.7731,0.6730769230769231
curse,1,False,83,61,144,True,True,3,1.0921,0.3316,3,1.1296,0.3871,0.1527777777777778
curtail,1,False,212,59,271,True,True,2,1.0495,0.2169,2,1.0926,0.2899,0.5645756457564576
curtain,1,False,77,55,132,True,True,7,1.2031,0.8325,2,1.1224,0.3278,0.16666666666666666
curtis,1,False,77,37,114,True,True,8,1.4,1.4091,9,1.48,1.6522,0.3508771929824561
curve,1,False,80,57,137,True,True,10,1.3115,1.2085,6,1.2955,0.8681,0.1678832116788321
custody,1,False,595,256,851,True,True,4,1.2319,0.5189,13,1.3989,1.3628,0.3983548766157462
custom,1,False,675,221,896,True,True,7,1.3158,0.7982,10,1.221,0.9667,0.5066964285714286
customer,1,False,1342,478,1820,True,True,23,1.9199,2.3049,11,1.6772,1.2653,0.4747252747252747
customs,1,False,177,30,207,True,True,4,1.1569,0.473,2,1.0714,0.2575,0.7101449275362319
cut,1,False,6897,1350,8247,True,True,16,1.7165,1.5399,10,1.4019,0.918,0.672608221171335
cutting,1,False,73,31,104,True,True,3,1.058,0.2891,2,1.0333,0.1795,0.40384615384615385
cyber,1,False,1631,327,1958,True,True,19,2.3845,2.414,16,2.18,2.1231,0.6659856996935649
cyberattack,1,False,72,56,128,True,True,6,1.7143,1.0302,6,1.4737,1.2924,0.125
cybersecurity,1,False,114,59,173,True,True,6,1.2258,0.8312,7,2.0345,1.3767,0.3179190751445087
cycle,1,False,599,417,1016,True,True,8,1.1956,0.6172,6,1.1847,0.5863,0.17913385826771652
cynical,1,False,73,61,134,True,True,3,1.0282,0.2357,2,1.0167,0.128,0.08955223880597014
cyprus,1,False,125,32,157,True,True,25,1.8657,3.0119,8,2.1333,2.125,0.5923566878980892
cyril,1,False,98,2,100,True,True,5,1.4203,1.013,1,1.0,0.0,0.96
czech,1,False,267,159,426,True,True,8,1.8671,1.5476,5,1.3947,0.8337,0.2535211267605634
da,1,False,102,194,296,True,True,10,1.4571,1.4009,38,2.3659,4.6917,0.3108108108108108
daca,1,False,539,170,709,True,True,20,3.6918,3.369,16,3.2692,3.3634,0.5204513399153737
dad,1,False,152,284,436,True,True,4,1.216,0.5304,6,1.346,0.7658,0.30275229357798167
daddy,1,False,38,86,124,True,True,3,1.1875,0.4635,4,1.1944,0.5174,0.3870967741935484
daesh,1,False,280,210,490,True,True,12,1.6471,1.3695,13,2.1649,2.2277,0.14285714285714285
daily,1,False,2037,1982,4019,True,True,9,1.2605,0.6644,9,1.3022,0.7617,0.01368499626772829
dairy,1,False,146,103,249,True,True,16,1.7176,1.9257,32,2.7105,5.2411,0.17269076305220885
dakota,1,False,692,611,1303,True,True,17,2.0843,2.4591,26,2.9234,3.4522,0.06216423637759018
