year,month,day,date,state,country,continent,subcontinent,fake_count,real_count
2016,8.0,29.0,2016-08-29,Virginia,United States of America,Americas,Northern America,1.0,1.0
2016,8.0,30.0,2016-08-30,Arizona,United States of America,Americas,Northern America,2.0,1.0
2016,8.0,30.0,2016-08-30,California,United States of America,Americas,Northern America,1.0,2.0
2016,8.0,30.0,2016-08-30,Cdmx,Mexico,Americas,Central America,1.0,0.0
2016,8.0,30.0,2016-08-30,China,China,Asia,Eastern Asia,1.0,0.0
2016,8.0,30.0,2016-08-30,Colorado,United States of America,Americas,Northern America,0.0,2.0
2016,8.0,30.0,2016-08-30,Cuba,Cuba,Americas,Caribbean,0.0,1.0
2016,8.0,30.0,2016-08-30,District of Columbia,United States of America,Americas,Northern America,7.0,6.0
2016,8.0,30.0,2016-08-30,Florida,United States of America,Americas,Northern America,1.0,6.0
2016,8.0,30.0,2016-08-30,Israel,Israel,Asia,Western Asia,2.0,0.0
2016,8.0,30.0,2016-08-30,Massachusetts,United States of America,Americas,Northern America,1.0,0.0
2016,8.0,30.0,2016-08-30,Mexico,Mexico,Americas,Central America,6.0,0.0
2016,8.0,30.0,2016-08-30,Michigan,United States of America,Americas,Northern America,0.0,1.0
2016,8.0,30.0,2016-08-30,New Jersey,United States of America,Americas,Northern America,7.0,0.0
2016,8.0,30.0,2016-08-30,New York,United States of America,Americas,Northern America,13.0,10.0
2016,8.0,30.0,2016-08-30,North Carolina,United States of America,Americas,Northern America,0.0,2.0
2016,8.0,30.0,2016-08-30,Ohio,United States of America,Americas,Northern America,3.0,1.0
2016,8.0,30.0,2016-08-30,Ontario,Canada,Americas,Northern America,1.0,0.0
2016,8.0,30.0,2016-08-30,Pennsylvania,United States of America,Americas,Northern America,5.0,0.0
2016,8.0,30.0,2016-08-30,South Carolina,United States of America,Americas,Northern America,0.0,1.0
2016,8.0,30.0,2016-08-30,Stockholm,Sweden,Europe,Northern Europe,2.0,0.0
2016,8.0,30.0,2016-08-30,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,2.0,0.0
2016,8.0,30.0,2016-08-30,Texas,United States of America,Americas,Northern America,3.0,0.0
2016,8.0,30.0,2016-08-30,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2.0,0.0
2016,8.0,30.0,2016-08-30,United States of America,United States of America,Americas,Northern America,2.0,6.0
2016,8.0,30.0,2016-08-30,Virginia,United States of America,Americas,Northern America,2.0,3.0
2016,8.0,31.0,2016-08-31,Arizona,United States of America,Americas,Northern America,1.0,1.0
2016,8.0,31.0,2016-08-31,Arkansas,United States of America,Americas,Northern America,1.0,0.0
2016,8.0,31.0,2016-08-31,Australia,Australia,Oceania,Australia and New Zealand,0.0,2.0
2016,8.0,31.0,2016-08-31,California,United States of America,Americas,Northern America,2.0,2.0
2016,8.0,31.0,2016-08-31,Cambodia,Cambodia,Asia,South-Eastern Asia,2.0,0.0
2016,8.0,31.0,2016-08-31,Cdmx,Mexico,Americas,Central America,3.0,0.0
2016,8.0,31.0,2016-08-31,China,China,Asia,Eastern Asia,0.0,3.0
2016,8.0,31.0,2016-08-31,District of Columbia,United States of America,Americas,Northern America,9.0,10.0
2016,8.0,31.0,2016-08-31,Florida,United States of America,Americas,Northern America,1.0,0.0
2016,8.0,31.0,2016-08-31,Hawaii,United States of America,Americas,Northern America,0.0,1.0
2016,8.0,31.0,2016-08-31,Illinois,United States of America,Americas,Northern America,1.0,2.0
2016,8.0,31.0,2016-08-31,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,2.0,3.0
2016,8.0,31.0,2016-08-31,Israel,Israel,Asia,Western Asia,7.0,1.0
2016,8.0,31.0,2016-08-31,Japan,Japan,Asia,Eastern Asia,2.0,0.0
2016,8.0,31.0,2016-08-31,Jerusalem,Israel,Asia,Western Asia,1.0,0.0
2016,8.0,31.0,2016-08-31,Kenya,Kenya,Africa,Eastern Africa,0.0,2.0
2016,8.0,31.0,2016-08-31,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,3.0,0.0
2016,8.0,31.0,2016-08-31,London,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,2.0,0.0
2016,8.0,31.0,2016-08-31,Massachusetts,United States of America,Americas,Northern America,0.0,1.0
2016,8.0,31.0,2016-08-31,Mexico,Mexico,Americas,Central America,12.0,2.0
2016,8.0,31.0,2016-08-31,Michigan,United States of America,Americas,Northern America,11.0,0.0
2016,8.0,31.0,2016-08-31,Missouri,United States of America,Americas,Northern America,2.0,0.0
2016,8.0,31.0,2016-08-31,Moscow,Russian Federation,Europe,Eastern Europe,1.0,0.0
2016,8.0,31.0,2016-08-31,Netherlands,Netherlands,Europe,Western Europe,1.0,0.0
2016,8.0,31.0,2016-08-31,New Jersey,United States of America,Americas,Northern America,1.0,0.0
2016,8.0,31.0,2016-08-31,New York,United States of America,Americas,Northern America,8.0,4.0
2016,8.0,31.0,2016-08-31,Ohio,United States of America,Americas,Northern America,9.0,0.0
2016,8.0,31.0,2016-08-31,Pennsylvania,United States of America,Americas,Northern America,5.0,0.0
2016,8.0,31.0,2016-08-31,Russian Federation,Russian Federation,Europe,Eastern Europe,5.0,0.0
2016,8.0,31.0,2016-08-31,Tehran Province,Iran (Islamic Republic of),Asia,Southern Asia,1.0,0.0
2016,8.0,31.0,2016-08-31,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,0.0,3.0
2016,8.0,31.0,2016-08-31,United States of America,United States of America,Americas,Northern America,3.0,11.0
2016,8.0,31.0,2016-08-31,Viet Nam,Viet Nam,Asia,South-Eastern Asia,1.0,3.0
2016,8.0,31.0,2016-08-31,Virginia,United States of America,Americas,Northern America,2.0,0.0
2016,8.0,31.0,2016-08-31,West Bank,"Palestine, State of",Asia,Western Asia,5.0,0.0
2016,9.0,1.0,2016-09-01,Afghanistan,Afghanistan,Asia,Southern Asia,0.0,1.0
2016,9.0,1.0,2016-09-01,Australia,Australia,Oceania,Australia and New Zealand,1.0,0.0
2016,9.0,1.0,2016-09-01,Beijing,China,Asia,Eastern Asia,4.0,0.0
2016,9.0,1.0,2016-09-01,California,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,1.0,2016-09-01,China,China,Asia,Eastern Asia,9.0,1.0
2016,9.0,1.0,2016-09-01,Colorado,United States of America,Americas,Northern America,0.0,3.0
2016,9.0,1.0,2016-09-01,Cuba,Cuba,Americas,Caribbean,7.0,0.0
2016,9.0,1.0,2016-09-01,Damascus,Syrian Arab Republic,Asia,Western Asia,0.0,1.0
2016,9.0,1.0,2016-09-01,District of Columbia,United States of America,Americas,Northern America,20.0,3.0
2016,9.0,1.0,2016-09-01,Florida,United States of America,Americas,Northern America,2.0,2.0
2016,9.0,1.0,2016-09-01,France,France,Europe,Western Europe,1.0,0.0
2016,9.0,1.0,2016-09-01,Havana,Cuba,Americas,Caribbean,1.0,0.0
2016,9.0,1.0,2016-09-01,Illinois,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,1.0,2016-09-01,India,India,Asia,Southern Asia,1.0,0.0
2016,9.0,1.0,2016-09-01,Iowa,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,1.0,2016-09-01,Iran (Islamic Republic of),Iran (Islamic Republic of),Asia,Southern Asia,2.0,1.0
2016,9.0,1.0,2016-09-01,Iraq,Iraq,Asia,Western Asia,0.0,1.0
2016,9.0,1.0,2016-09-01,Japan,Japan,Asia,Eastern Asia,1.0,1.0
2016,9.0,1.0,2016-09-01,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,3.0,2.0
2016,9.0,1.0,2016-09-01,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,1.0,1.0
2016,9.0,1.0,2016-09-01,Libya,Libya,Africa,Northern Africa,1.0,0.0
2016,9.0,1.0,2016-09-01,Malaysia,Malaysia,Asia,South-Eastern Asia,1.0,0.0
2016,9.0,1.0,2016-09-01,Maryland,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,1.0,2016-09-01,Massachusetts,United States of America,Americas,Northern America,2.0,1.0
2016,9.0,1.0,2016-09-01,Metro Manila,Philippines,Asia,South-Eastern Asia,1.0,0.0
2016,9.0,1.0,2016-09-01,Mexico,Mexico,Americas,Central America,1.0,0.0
2016,9.0,1.0,2016-09-01,Michigan,United States of America,Americas,Northern America,2.0,0.0
2016,9.0,1.0,2016-09-01,Missouri,United States of America,Americas,Northern America,0.0,2.0
2016,9.0,1.0,2016-09-01,Moscow,Russian Federation,Europe,Eastern Europe,0.0,1.0
2016,9.0,1.0,2016-09-01,New Jersey,United States of America,Americas,Northern America,4.0,0.0
2016,9.0,1.0,2016-09-01,New York,United States of America,Americas,Northern America,7.0,6.0
2016,9.0,1.0,2016-09-01,North Carolina,United States of America,Americas,Northern America,2.0,0.0
2016,9.0,1.0,2016-09-01,North Dakota,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,1.0,2016-09-01,Ohio,United States of America,Americas,Northern America,1.0,1.0
2016,9.0,1.0,2016-09-01,Oklahoma,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,1.0,2016-09-01,Oregon,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,1.0,2016-09-01,Paris,France,Europe,Western Europe,1.0,0.0
2016,9.0,1.0,2016-09-01,Pennsylvania,United States of America,Americas,Northern America,1.0,2.0
2016,9.0,1.0,2016-09-01,Pyongyang,Korea (Democratic People's Republic of),Asia,Eastern Asia,2.0,0.0
2016,9.0,1.0,2016-09-01,Russian Federation,Russian Federation,Europe,Eastern Europe,4.0,7.0
2016,9.0,1.0,2016-09-01,Saudi Arabia,Saudi Arabia,Asia,Western Asia,9.0,0.0
2016,9.0,1.0,2016-09-01,South Carolina,United States of America,Americas,Northern America,0.0,2.0
2016,9.0,1.0,2016-09-01,"Taiwan, Province of China","Taiwan, Province of China",Asia,Eastern Asia,1.0,0.0
2016,9.0,1.0,2016-09-01,Texas,United States of America,Americas,Northern America,0.0,3.0
2016,9.0,1.0,2016-09-01,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2016,9.0,1.0,2016-09-01,United States of America,United States of America,Americas,Northern America,2.0,6.0
2016,9.0,1.0,2016-09-01,Viet Nam,Viet Nam,Asia,South-Eastern Asia,2.0,0.0
2016,9.0,1.0,2016-09-01,Virginia,United States of America,Americas,Northern America,3.0,0.0
2016,9.0,1.0,2016-09-01,Yemen,Yemen,Asia,Western Asia,4.0,0.0
2016,9.0,1.0,2016-09-01,Zhejiang,China,Asia,Eastern Asia,1.0,0.0
2016,9.0,2.0,2016-09-02,74-305 Åawin,Poland,Europe,Eastern Europe,0.0,1.0
2016,9.0,2.0,2016-09-02,Arizona,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,2.0,2016-09-02,Beijing,China,Asia,Eastern Asia,1.0,1.0
2016,9.0,2.0,2016-09-02,Canada,Canada,Americas,Northern America,1.0,0.0
2016,9.0,2.0,2016-09-02,China,China,Asia,Eastern Asia,1.0,3.0
2016,9.0,2.0,2016-09-02,District of Columbia,United States of America,Americas,Northern America,9.0,4.0
2016,9.0,2.0,2016-09-02,England,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2016,9.0,2.0,2016-09-02,Florida,United States of America,Americas,Northern America,2.0,3.0
2016,9.0,2.0,2016-09-02,Georgia,Georgia,Asia,Western Asia,0.0,1.0
2016,9.0,2.0,2016-09-02,Illinois,United States of America,Americas,Northern America,0.0,2.0
2016,9.0,2.0,2016-09-02,Iraq,Iraq,Asia,Western Asia,1.0,0.0
2016,9.0,2.0,2016-09-02,Japan,Japan,Asia,Eastern Asia,0.0,2.0
2016,9.0,2.0,2016-09-02,Kenya,Kenya,Africa,Eastern Africa,0.0,1.0
2016,9.0,2.0,2016-09-02,Korea (Democratic People's Republic of),Korea (Democratic People's Republic of),Asia,Eastern Asia,1.0,0.0
2016,9.0,2.0,2016-09-02,Libya,Libya,Africa,Northern Africa,2.0,0.0
2016,9.0,2.0,2016-09-02,Lima,Peru,Americas,South America,1.0,0.0
2016,9.0,2.0,2016-09-02,Maine,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,2.0,2016-09-02,Massachusetts,United States of America,Americas,Northern America,1.0,6.0
2016,9.0,2.0,2016-09-02,Metro Manila,Philippines,Asia,South-Eastern Asia,1.0,0.0
2016,9.0,2.0,2016-09-02,Mexico,Mexico,Americas,Central America,1.0,0.0
2016,9.0,2.0,2016-09-02,Michigan,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,2.0,2016-09-02,Minnesota,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,2.0,2016-09-02,Mississippi,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,2.0,2016-09-02,Missouri,United States of America,Americas,Northern America,2.0,0.0
2016,9.0,2.0,2016-09-02,Moscow,Russian Federation,Europe,Eastern Europe,4.0,0.0
2016,9.0,2.0,2016-09-02,Nevada,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,2.0,2016-09-02,New Mexico,United States of America,Americas,Northern America,1.0,1.0
2016,9.0,2.0,2016-09-02,New York,United States of America,Americas,Northern America,6.0,9.0
2016,9.0,2.0,2016-09-02,North Carolina,United States of America,Americas,Northern America,1.0,1.0
2016,9.0,2.0,2016-09-02,North Dakota,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,2.0,2016-09-02,Ohio,United States of America,Americas,Northern America,1.0,1.0
2016,9.0,2.0,2016-09-02,Pennsylvania,United States of America,Americas,Northern America,0.0,3.0
2016,9.0,2.0,2016-09-02,Peru,Peru,Americas,South America,1.0,0.0
2016,9.0,2.0,2016-09-02,Russian Federation,Russian Federation,Europe,Eastern Europe,9.0,0.0
2016,9.0,2.0,2016-09-02,South Dakota,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,2.0,2016-09-02,Syrian Arab Republic,Syrian Arab Republic,Asia,Western Asia,6.0,0.0
2016,9.0,2.0,2016-09-02,Texas,United States of America,Americas,Northern America,1.0,3.0
2016,9.0,2.0,2016-09-02,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,1.0,0.0
2016,9.0,2.0,2016-09-02,United States of America,United States of America,Americas,Northern America,3.0,1.0
2016,9.0,2.0,2016-09-02,Vermont,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,3.0,2016-09-03,Cairo Governorate 4213023,Egypt,Africa,Northern Africa,0.0,1.0
2016,9.0,3.0,2016-09-03,California,United States of America,Americas,Northern America,0.0,3.0
2016,9.0,3.0,2016-09-03,China,China,Asia,Eastern Asia,0.0,1.0
2016,9.0,3.0,2016-09-03,Colorado,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,3.0,2016-09-03,District of Columbia,United States of America,Americas,Northern America,1.0,5.0
2016,9.0,3.0,2016-09-03,Estonia,Estonia,Europe,Northern Europe,0.0,1.0
2016,9.0,3.0,2016-09-03,Ethiopia,Ethiopia,Africa,Eastern Africa,0.0,2.0
2016,9.0,3.0,2016-09-03,Florida,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,3.0,2016-09-03,Germany,Germany,Europe,Western Europe,0.0,3.0
2016,9.0,3.0,2016-09-03,India,India,Asia,Southern Asia,0.0,1.0
2016,9.0,3.0,2016-09-03,Indiana,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,3.0,2016-09-03,Iraq,Iraq,Asia,Western Asia,0.0,2.0
2016,9.0,3.0,2016-09-03,Japan,Japan,Asia,Eastern Asia,0.0,1.0
2016,9.0,3.0,2016-09-03,Korea (Republic of),Korea (Republic of),Asia,Eastern Asia,0.0,1.0
2016,9.0,3.0,2016-09-03,Mexico,Mexico,Americas,Central America,0.0,1.0
2016,9.0,3.0,2016-09-03,Michigan,United States of America,Americas,Northern America,0.0,3.0
2016,9.0,3.0,2016-09-03,Minnesota,United States of America,Americas,Northern America,0.0,2.0
2016,9.0,3.0,2016-09-03,Morocco,Morocco,Africa,Northern Africa,0.0,1.0
2016,9.0,3.0,2016-09-03,New Jersey,United States of America,Americas,Northern America,0.0,5.0
2016,9.0,3.0,2016-09-03,New York,United States of America,Americas,Northern America,1.0,8.0
2016,9.0,3.0,2016-09-03,Ohio,United States of America,Americas,Northern America,0.0,4.0
2016,9.0,3.0,2016-09-03,Oklahoma,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,3.0,2016-09-03,Pennsylvania,United States of America,Americas,Northern America,1.0,2.0
2016,9.0,3.0,2016-09-03,Saudi Arabia,Saudi Arabia,Asia,Western Asia,0.0,1.0
2016,9.0,3.0,2016-09-03,South Carolina,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,3.0,2016-09-03,United States of America,United States of America,Americas,Northern America,0.0,4.0
2016,9.0,3.0,2016-09-03,Virginia,United States of America,Americas,Northern America,0.0,3.0
2016,9.0,3.0,2016-09-03,Wisconsin,United States of America,Americas,Northern America,0.0,3.0
2016,9.0,4.0,2016-09-04,Arizona,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,4.0,2016-09-04,Brasilia - Federal District,Brazil,Americas,South America,1.0,0.0
2016,9.0,4.0,2016-09-04,District of Columbia,United States of America,Americas,Northern America,3.0,0.0
2016,9.0,4.0,2016-09-04,Florida,United States of America,Americas,Northern America,2.0,2.0
2016,9.0,4.0,2016-09-04,France,France,Europe,Western Europe,0.0,1.0
2016,9.0,4.0,2016-09-04,Georgia,Georgia,Asia,Western Asia,0.0,1.0
2016,9.0,4.0,2016-09-04,Georgia,United States of America,Americas,Northern America,0.0,2.0
2016,9.0,4.0,2016-09-04,Ireland,Ireland,Europe,Northern Europe,0.0,1.0
2016,9.0,4.0,2016-09-04,Kentucky,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,4.0,2016-09-04,Massachusetts,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,4.0,2016-09-04,New York,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,4.0,2016-09-04,North Carolina,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,4.0,2016-09-04,Ohio,United States of America,Americas,Northern America,1.0,1.0
2016,9.0,4.0,2016-09-04,Oregon,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,4.0,2016-09-04,Panama,Panama,Americas,Central America,1.0,0.0
2016,9.0,4.0,2016-09-04,Pennsylvania,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,4.0,2016-09-04,South Africa,South Africa,Africa,Southern Africa,0.0,1.0
2016,9.0,4.0,2016-09-04,Sutton,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,0.0,1.0
2016,9.0,4.0,2016-09-04,United Kingdom of Great Britain and Northern Ireland,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,0.0,2.0
2016,9.0,4.0,2016-09-04,United States of America,United States of America,Americas,Northern America,3.0,7.0
2016,9.0,4.0,2016-09-04,Virginia,United States of America,Americas,Northern America,1.0,1.0
2016,9.0,4.0,2016-09-04,West Virginia,United States of America,Americas,Northern America,1.0,0.0
2016,9.0,5.0,2016-09-05,Afghanistan,Afghanistan,Asia,Southern Asia,0.0,1.0
2016,9.0,5.0,2016-09-05,Arizona,United States of America,Americas,Northern America,2.0,1.0
2016,9.0,5.0,2016-09-05,District of Columbia,United States of America,Americas,Northern America,3.0,0.0
2016,9.0,5.0,2016-09-05,Florida,United States of America,Americas,Northern America,0.0,2.0
2016,9.0,5.0,2016-09-05,Georgia,United States of America,Americas,Northern America,0.0,1.0
2016,9.0,5.0,2016-09-05,Iraq,Iraq,Asia,Western Asia,5.0,3.0
